cid;protacxn;my_activity
7820;NP_059107;Inactive
7820;NP_002102;Inactive
7820;NP_001121649;Inactive
7820;3I06_A;Inactive
7820;CAA81943;Inactive
7820;CAA84846;Inactive
7820;CAA96025;Inactive
7820;NP_032426;Inactive
7820;AAA34498;Inactive
7820;NP_009905;Inactive
7820;BAA02545;Inactive
7820;CAA29232;Inactive
7820;NP_000143;Inactive
7820;AAP88778;Inactive
7820;NP_492143;Inactive
7820;NP_000907;Inactive
7820;NP_005152;Inactive
7820;NP_660205;Inactive
7820;AAI32679;Inactive
7820;2WWY_A;Inactive
7820;NP_035411;Inactive
7820;NP_000876;Inactive
7820;NP_218188;Inactive
7820;AAF04852;Inactive
7820;NP_001612;Inactive
7820;AAI51237;Inactive
7820;NP_001074551;Inactive
7820;NP_000697;Inactive
7820;AAI43360;Inactive
7820;NP_004960;Inactive
7820;AAI29989;Inactive
7820;Q9H3R0;Inactive
7820;NP_001516;Inactive
7820;NP_207880;Inactive
7820;NP_208344;Inactive
7820;1DE9_A;Inactive
7820;NP_001161829;Inactive
7820;NP_004337;Inactive
7820;DAA06693;Inactive
7820;NP_004196;Inactive
7820;DAA10558;Inactive
7820;CAI12638;Inactive
7820;NP_003339;Inactive
7820;NP_036519;Inactive
7820;1JY1_A;Inactive
7820;NP_002384;Inactive
7820;NP_002383;Inactive
7820;NP_000042;Inactive
7820;NP_828849;Inactive
7820;NP_056293;Inactive
7820;XP_843920;Inactive
7820;NP_005235;Inactive
7820;AAH26347;Inactive
7820;CAG33322;Inactive
7820;NP_001610;Inactive
7820;NP_418280;Inactive
7820;NP_058021;Inactive
7820;AAH65243;Inactive
7820;YP_002440506;Inactive
7820;AAI36532;Inactive
7820;NP_000015;Inactive
7820;NP_000428;Inactive
7820;NP_001171675;Inactive
7820;NP_006283;Inactive
7820;NP_001139412;Inactive
7820;NP_001001431;Inactive
7820;NP_003271;Inactive
7820;CAA46986;Inactive
7820;NP_000354;Inactive
7820;NP_663745;Inactive
7820;NP_068594;Inactive
7820;NP_002522;Inactive
7820;NP_067021;Inactive
7820;NP_004358;Inactive
7820;NP_079406;Inactive
7820;NP_032062;Inactive
7820;NP_066564;Inactive
7820;NP_000902;Inactive
7820;NP_000905;Inactive
7820;ACP44172;Inactive
7820;2QQS_A;Inactive
7820;NP_631918;Inactive
7820;NP_065132;Inactive
7820;NP_000483;Inactive
7820;ADQ57959;Inactive
7820;NP_036923;Inactive
7820;NP_001138884;Inactive
7820;NP_037457;Inactive
7820;AAH15051;Inactive
7820;NP_987096;Inactive
7820;CAD53472;Inactive
7820;AAH03636;Inactive
7820;XP_001348533;Inactive
7820;XP_001348591;Inactive
7820;NP_015090;Inactive
7820;NP_076917;Inactive
7820;CAC24715;Inactive
7820;BAC16799;Inactive
7820;NP_002727;Inactive
7820;NP_997461;Inactive
7820;BAG55070;Inactive
7820;NP_417262;Inactive
7820;NP_035230;Inactive
7820;NP_001069826;Inactive
7820;NP_000466;Inactive
7820;Q05DJ8;Inactive
7820;AAI27629;Inactive
7820;ABC94591;Inactive
7820;AAC98906;Inactive
7820;CAL20848;Inactive
7820;NP_006212;Inactive
7820;NP_001017535;Inactive
7820;AAA51534;Inactive
7820;NP_002256;Inactive
7820;NP_005692;Inactive
7820;NP_006316;Inactive
7820;AAA58377;Inactive
7820;NP_005903;Inactive
7820;NP_032903;Inactive
7820;NP_032899;Inactive
7820;NP_035243;Inactive
7820;NP_001120700;Inactive
7820;XP_711691;Inactive
7820;XP_718648;Inactive
7820;NP_858045;Inactive
7820;NP_003734;Inactive
7820;NP_598230;Inactive
7820;BAA85004;Inactive
7820;AAC35244;Inactive
7820;NP_001370;Inactive
7820;CAA41086;Inactive
7820;AAR18078;Inactive
7820;AAD31528;Inactive
7820;AAH09524;Inactive
7820;NP_002559;Inactive
7820;YP_001253342;Inactive
7820;ZP_02619427;Inactive
7820;AEP43755;Inactive
7820;BAH02283;Inactive
7820;BAH02282;Inactive
7820;ADZ17354;Inactive
7820;ADZ17382;Inactive
7820;AAI32976;Inactive
7820;ADP91253;Inactive
7820;BAH02291;Inactive
7820;CAB06100;Inactive
7820;NP_057302;Inactive
7820;NP_008837;Inactive
7820;NP_006493;Inactive
7820;NP_009126;Inactive
7820;NP_005148;Inactive
7820;NP_004283;Inactive
7820;3EVG_A;Inactive
7820;NP_004102;Inactive
7820;NP_214877;Inactive
7820;AAF56102;Inactive
7820;NP_000729;Inactive
7820;AAL68976;Inactive
7820;NP_005680;Inactive
7820;NP_414973;Inactive
7820;ABD77215;Inactive
7820;AAI02981;Inactive
7820;BAH02301;Inactive
7820;XP_001218773;Inactive
7820;NP_006555;Inactive
7820;NP_001017408;Inactive
7820;NP_004095;Inactive
7820;NP_057090;Inactive
7820;NP_001013728;Inactive
7820;NP_001136020;Inactive
7820;NP_660341;Inactive
7820;CAQ08732;Inactive
7820;NP_057851;Inactive
7820;NP_001167549;Inactive
7820;O86157;Inactive
7820;NP_003813;Inactive
7820;NP_374707;Inactive
7820;AAC50996;Inactive
7820;2QQI_A;Inactive
7820;AAG29340;Inactive
7820;CCE37082;Inactive
7820;NP_848757;Inactive
7820;AAC03365;Inactive
7820;NP_006333;Inactive
7820;NP_036257;Inactive
7820;NP_000732;Inactive
7820;AAH38507;Inactive
7820;NP_766400;Inactive
7820;CAG30396;Inactive
7820;AAB32188;Inactive
7820;AAB64013;Inactive
7820;AAX80043;Inactive
7820;AAC37594;Inactive
7820;NP_055369;Inactive
7820;NP_001230357;Inactive
7820;BAA25751;Inactive
7820;AAQ89316;Inactive
7820;EAW82767;Inactive
7820;NP_003812;Inactive
7820;XP_822407;Inactive
7820;P63092;Inactive
7820;P01215;Inactive
7820;NP_056979;Active
7820;NP_037409;Inactive
7820;NP_741406;Inactive
7820;NP_001421;Inactive
7820;NP_003833;Inactive
7820;NP_001234925;Inactive
7820;NP_057856;Inactive
7820;NP_000786;Inactive
7820;NP_612200;Inactive
7820;NP_001191727;Inactive
7820;P24666;Inactive
7820;P31749;Inactive
7820;NP_659558;Inactive
7820;NP_417296;Inactive
7820;NP_417299;Inactive
7820;NP_417297;Inactive
7820;NP_004942;Inactive
7820;NP_004986;Inactive
7820;NP_057852;Inactive
7820;NP_065688;Inactive
7820;NP_003960;Inactive
7820;NP_003896;Inactive
7820;NP_004520;Inactive
7820;NP_602296;Inactive
